Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V28,Amount,FraudNominated,Normal
170481,-1.354290326,0.723226131,1.909563233,0.593631151,1.051994675,3.334589313,-2.304895399,-1.56455605,-0.61219046,-0.267631056,-0.123168955,0.712169004,-0.16305611,-0.473045483,-1.811299741,0.706881057,0.094555238,-1.22007622,-1.438169435,0.457645833,-1.243999153,0.45063922,-0.717770292,-0.823677413,-1.164139774,2.152728403,-0.090593286,0.155479812,0.155479812,8.31,0,1
161715,-3.328803945,-0.171642326,0.133098093,3.286697015,1.634631251,-0.463199513,-0.821570409,0.763977397,-1.306381116,0.77522841,-1.870910606,-0.148773089,-0.022934783,0.525469661,-1.087960388,1.438374611,-0.638417438,-0.678219415,-1.225913703,-1.253934765,-0.522308676,-1.566408267,-1.100497025,0.599938963,-1.163963416,-0.748144361,0.039284511,-0.631249207,-0.631249207,18.91,0,1
134776,-0.4364476,1.116072671,1.449922396,3.417419439,1.067404623,-0.218320192,0.592890883,0.066432849,-1.895219166,1.047183023,-1.085778937,-0.805280413,-0.355982658,0.437163945,0.205486865,0.779934304,-0.605115298,-0.471845388,-0.544491521,0.011293017,-0.294479113,-1.135192058,0.358049169,-0.150316264,-1.163957152,-0.536697449,0.17207313,0.221350873,0.221350873,7.58,0,1
70772,-4.916613384,-3.750655474,-0.943296296,-0.17219325,-3.467897544,0.839284232,0.499238819,0.801136304,-0.723980928,-0.827173787,0.739933117,0.773392241,0.188822692,0.108694232,-1.536753886,1.734342267,0.840293537,-1.441454778,0.160341899,-1.584683822,-0.099703545,0.460441793,-1.539291231,0.509296296,-1.163908744,-0.52723935,1.138837697,-1.547150996,-1.547150996,876.42,0,1
34230,-1.633138902,-1.601043922,-1.002017964,-1.350875079,-2.023148405,1.256611435,2.31068685,-1.463675144,-1.283391324,-0.059550695,-0.299923429,-0.051037799,0.081356897,0.15248734,-1.202254937,-0.722312891,-0.653558252,1.552858468,-0.578782929,-0.679342272,0.382570266,-1.143621118,-2.670817043,-0.616006138,-1.163908679,0.809193964,0.746860283,-0.01281755,-0.01281755,1083.74,0,1
155290,-0.164944521,0.081212598,0.232764195,-0.946615024,-0.984894321,-0.513614136,0.176416973,0.269740249,-0.958231359,-0.205002485,-1.221991968,0.339515321,0.903721155,0.113514221,0.084096301,-1.554736471,0.028547687,0.931417227,-0.424480074,-0.39238295,-0.507222041,-1.193133329,0.655146643,-0.185466988,-1.163807243,-0.665582258,0.024626379,0.070759872,0.070759872,114.08,0,1
43348,-0.019283563,0.651874992,0.35654064,0.193422269,0.448394617,-0.458364893,0.344884195,-0.167355393,-0.014469071,0.156649839,-1.389514104,-0.475357253,0.089546867,0.137359437,1.143341574,0.210659727,-0.592375652,0.21798565,0.895003914,-0.070162867,0.050462399,0.119408218,0.046769899,-0.587260077,-1.163727213,0.293513988,-0.108724055,0.188623605,0.188623605,4.69,0,1
169247,-0.097077578,0.990141121,0.398486642,0.965259691,1.072570089,-0.018834737,0.986315123,-0.009966241,-1.933718581,0.732024042,0.558778828,0.077390362,-0.081880301,0.367231817,-1.680278803,0.723344359,-0.576614394,-0.57096417,0.014547021,0.003431748,-0.047939207,-0.268820813,0.132569333,0.841453955,-1.163704295,1.969507418,-0.013126856,0.175908853,0.175908853,13.61,0,1
148741,-0.102197192,0.449110793,0.772747639,-0.908999723,0.346109222,-0.198591546,0.59789299,-0.039358109,0.174612333,-0.785983431,-1.072043768,0.613390415,1.505986654,-0.464314581,-0.164454725,0.70339796,-1.196357032,0.147830413,-1.192043101,-0.026831182,0.385894685,1.144331121,0.13623912,0.72420158,-1.163644708,0.025862137,0.229598254,0.277435901,0.277435901,48,0,1
128573,-5.227966049,0.369519556,-5.010225835,5.063296962,0.312230617,1.939584122,-1.1676316,-5.86845391,-2.51298922,1.640896497,-1.024220052,0.262980044,-0.287643982,2.47668547,-0.637237123,0.600989791,0.471994288,0.890443373,1.798089302,-2.17624468,2.479245728,0.713078174,1.137243213,-0.234013232,-1.163610691,0.569935278,1.563538499,-1.525588878,-1.525588878,112.27,0,1
136249,-0.936013158,0.925507453,-2.713591003,-0.691222345,0.889499005,-1.710481212,0.937598399,0.359181485,-0.724436892,-0.081764304,-0.150916175,0.272073527,-1.124577395,1.680763804,-1.583395581,-0.213753273,-0.306590519,0.197937185,0.167997553,-0.472248206,0.569439248,1.58505881,0.204285896,-0.248400799,-1.163570005,0.657833541,0.008012677,0.129187608,0.129187608,2,0,1
75810,-0.667064247,0.033210595,1.995110357,-1.120091111,-0.006591298,1.427905136,0.0224759,0.651409672,0.707264786,-1.365827387,0.174882881,0.973766132,0.005633681,-0.619160831,-0.213056322,-1.207677649,1.027884536,-2.650717295,-2.145712388,-0.228603087,0.073561861,0.511491405,0.29694544,-0.576159552,-1.163483459,0.730688853,0.168965383,0.161300725,0.161300725,46.62,0,1
36065,-1.68837196,-1.018433056,-0.145104601,-1.248462569,-0.383059646,-0.306088541,-0.962511945,-2.922260895,-1.287420082,-0.20245058,0.389048175,-0.404489414,-1.500778095,0.607513798,-1.449093734,1.360231787,0.179612875,-0.903735012,0.325310735,0.429415634,-0.977133993,0.722956698,-3.155978792,0.207047701,-1.163459382,-0.425714972,0.57262419,0.139593003,0.139593003,600,0,1
127801,-1.143931957,-0.457957358,-0.027864028,-1.974106437,-1.628144263,1.219071724,1.430552006,-1.345536246,-0.163996012,0.657630078,-0.025601517,-0.89405488,-1.042721577,-0.641514669,-1.311410647,1.430214026,-0.329759358,-0.996146021,1.273995802,-1.00384203,0.386188042,-0.446723304,0.225326395,-0.822314806,-1.163430057,-0.722818947,0.009009577,-0.125829766,-0.125829766,395.51,0,1
67819,-1.000411311,-0.396330994,1.269011204,-0.687484497,1.280296414,0.532867394,-0.07421014,0.611020591,0.551821668,-1.114337898,-0.093886009,0.505243464,-1.017485704,-0.08700789,-0.649748962,-1.131481,0.731407657,-2.535310801,-3.153300719,-0.349095267,0.265817396,0.842541375,0.326924775,-0.628028532,-1.163393041,0.006285802,0.21327789,0.218550472,0.218550472,11.75,0,1
49438,-1.277833077,-0.373713545,2.003527857,3.722134313,-0.146408761,0.54219856,-0.357957937,0.13049622,0.375989656,0.83334176,-1.465461605,0.596961084,0.621000303,-1.210116365,-1.66919914,-0.933374778,0.697806651,-0.45514134,1.604471507,-0.355540216,-0.203909506,0.359278238,1.052539532,0.409476239,-1.163323808,-0.047086505,-0.001795455,0.468775434,0.468775434,18.58,0,1
149247,-1.594617671,0.818912653,-2.008549847,-1.795617911,0.957839395,0.780013279,-1.326489462,-2.577405603,-0.771894929,0.013931082,-0.091574117,-0.079775676,0.289336971,-0.999663357,0.02878584,0.313162948,2.393483167,-2.577426993,-0.801917061,-0.975413706,3.164391245,-0.47430823,0.302609633,-0.454437429,-1.163273206,-0.389720807,0.56071999,-0.036164138,-0.036164138,15,0,1
152677,-0.476155625,1.256529306,1.70047153,2.549133532,0.861338039,1.004382044,0.364937046,0.348718975,-1.544890735,0.898876548,0.386394357,0.484347408,0.494101712,-0.14767235,-1.562905675,1.39060939,-1.317951592,0.164682803,-1.483935365,-0.187084799,-0.001577202,-0.136811766,0.174612666,0.630050455,-1.163152727,-0.5616909,0.091391346,0.225625836,0.225625836,4.72,0,1
35424,-0.507456331,0.529600919,1.61849027,0.298382285,1.192253545,0.886906217,0.56618989,-0.033308496,-0.260625757,-0.137637935,1.243737909,0.243453189,0.087436157,-0.642897385,2.334071725,-1.433253822,1.342498223,-2.158338059,-1.046426673,-0.00573526,-0.116236142,0.148356472,0.101060671,-0.66240611,-1.163022153,0.128689705,-0.214675398,-0.30005282,-0.30005282,5.99,0,1
92897,-2.901910771,-8.360221184,-3.355819422,1.924071323,-2.179816168,2.208691058,2.34166113,-0.250857497,2.222285195,-1.777448581,1.994065563,-1.129219306,2.358427574,2.217965606,0.791577034,-0.091682533,0.5042529,0.477779453,-1.767029649,4.719633769,1.666891955,-0.291284595,-2.054355638,-1.552359077,-1.162944819,-0.679170669,-0.394377504,0.363604228,0.363604228,2481.6,0,1
116253,-0.491890757,1.37937847,-3.966386605,-1.463000594,2.920746313,3.334990543,0.112097067,-1.727607851,-1.10579881,-0.755074209,-0.622927069,0.220620143,-0.675648011,1.698725461,-0.643882535,-0.598456736,-0.103415714,-0.530736014,-0.578026445,0.455516654,-0.755666947,1.936844981,0.30211984,0.777786343,-1.162926081,0.395969445,0.403825259,0.325016759,0.325016759,103.79,0,1
15875,0.116312821,0.094181957,0.439869166,0.875843137,2.080460512,4.304726092,-0.581838156,0.801970436,1.447210293,-0.017145375,0.452229221,-2.747364464,1.78454439,1.158589953,0.600531004,-0.230974221,0.24522027,1.303473948,1.355629141,0.387494203,0.116751453,0.735324939,0.165807159,0.966367966,-1.162912189,-0.284161907,0.141743377,0.044703717,0.044703717,61,0,1
155798,-0.146724256,0.722998398,-2.375267852,-0.463526706,0.623868406,-1.174061085,1.736039859,0.080483437,-0.627310632,-0.107495358,-0.232956251,-0.623064299,-2.532402346,1.741194001,-1.372327786,-0.364112919,-0.33788298,0.376812584,0.042698567,-0.081720656,0.602866702,1.544031253,0.28822379,-0.379022902,-1.16291071,0.399019764,0.313617381,0.312256866,0.312256866,149.4,0,1
142728,0.017794857,0.714729668,-0.137262147,-1.263076746,1.442686176,-0.337570651,1.383015375,-0.457880906,0.030869532,-0.446971942,-1.529584478,0.255942441,0.992938751,-0.315643503,-0.835539494,0.193129249,-1.117337697,-0.6323298,-0.318110956,-0.090673827,-0.197858722,-0.38093339,0.091885638,0.049417299,-1.162889616,-0.132306526,-0.117487227,0.03717285,0.03717285,17.99,0,1
138532,-0.739187842,-5.771085238,-2.580988563,-0.072376236,-1.389261323,2.241139278,0.620129462,0.219589254,-0.156345854,0.022158997,0.75478879,0.159481697,-0.231876218,0.147151836,-0.063632785,0.685434847,0.758497971,-2.081907716,-0.049469375,2.812422125,0.735310907,-1.06920784,-0.814136432,-0.923652266,-1.162873909,-0.642890672,-0.226892272,0.185702374,0.185702374,1451.3,0,1
139902,-0.096490403,1.057741583,-0.207973503,0.771038786,1.470354457,1.264492951,0.570233304,0.06825682,-0.182980173,0.180478131,-0.039649956,-0.537539266,-0.332488626,-0.880262472,2.289614909,-1.710468874,2.100216648,-1.065727397,1.765305194,0.340804359,-0.246424012,-0.262575601,0.098101364,-0.636502536,-1.162865497,0.608662736,0.046894974,0.067086211,0.067086211,2.69,0,1
129459,0.178918447,1.040034683,-0.758165885,1.267909518,-0.173155159,-0.649236971,1.340655408,-0.534468948,-0.301162802,-0.16862596,-0.303447608,-0.408904304,0.239158759,-0.709335814,2.00926724,-0.870431275,1.259961053,0.995589525,2.208235501,0.042512351,0.364681705,1.416158737,0.033447995,0.027080392,-1.162817274,0.11733683,0.194697883,0.248285031,0.248285031,144.95,0,1
138795,-0.512712631,1.341401791,-2.655150403,-0.584542253,0.077817961,-1.764064765,1.686087695,0.10045946,-0.736302308,-0.485140876,-1.423450368,0.05345909,-0.331882636,1.373534004,-1.015984736,-0.509845339,0.014290628,-0.483727542,-0.287562816,-0.371951131,0.545193062,1.600160142,0.172227306,0.15548313,-1.162793039,0.662495244,0.161106252,0.186271495,0.186271495,139.62,0,1
157424,-0.700434586,0.311719601,0.426775441,-0.873365695,0.890839334,2.550396473,-0.206467311,0.779378822,0.70880509,-0.023829198,0.319130485,0.02016284,-1.107177162,0.069718532,0.726410469,-0.681455063,0.199939312,-0.752287477,-0.786349193,-0.215389359,0.399933934,1.456293162,-0.064330728,-2.407781473,-1.16260046,0.715803765,0.128554772,0.256994151,0.256994151,37.46,0,1
141253,-1.001312238,0.429788122,0.613235533,0.170473537,0.823214337,1.813771061,0.134254064,0.537912377,0.388392496,-0.704706471,0.886542458,0.389990184,-0.169504423,-1.395556653,0.453820436,0.468389795,0.364051886,0.326199083,-1.480916058,-0.524954702,0.16915468,0.85045088,0.260382739,-1.77680866,-1.162570374,-0.798022968,0.083536027,0.216420479,0.216420479,79.7,0,1
150342,-2.278095751,-3.184785448,-0.034901849,-2.065380892,-0.247776072,0.049505099,-0.579609267,0.274702472,0.183115645,-0.291515251,-0.629026205,0.542034933,1.15001608,-0.266470705,0.434155184,-0.807991397,-0.892501424,2.716907695,0.651593743,0.021077423,-0.103981197,-0.110516284,0.021825052,-1.332187936,-1.162544755,0.096684078,-0.04651721,-0.205139009,-0.205139009,301.54,0,1
52894,-1.657162655,-0.468878069,1.119338157,3.328272617,2.939441189,-0.485643723,-0.799806336,0.120980704,-1.400466402,0.825009502,2.245150703,0.488493204,0.427594897,-1.250444891,1.154790758,-0.064931242,1.355072817,0.035825187,0.270434705,-0.112174964,-0.140824105,-0.029371359,-0.195391542,-0.375941048,-1.162514753,-0.057786142,0.218013051,-0.086164846,-0.086164846,0,0,1
140054,-0.908226253,0.264723023,0.67095252,0.721562051,0.207878024,-0.262202864,0.095771277,0.615482434,0.368295331,-0.94084841,-1.535442959,0.238101846,-1.081488947,0.185766416,-1.642429097,-0.407916603,0.184557965,-0.719429423,-0.205205873,-0.173309936,-0.25019924,-0.929234664,0.473641418,0.977319319,-1.162380633,-1.329825926,0.15689067,0.12110685,0.12110685,46.85,0,1
118757,0.160890263,-0.071117262,0.444962114,-2.870455391,-0.445718405,-0.479118934,0.974408507,-0.617540499,2.389060451,-1.16779583,-0.801074304,-0.255044644,-0.903151578,-0.283226604,1.755862884,-0.901661641,-0.571465478,0.82694316,1.060190919,-0.081693454,0.298822055,1.396248609,-0.065205379,0.75015621,-1.162344258,-0.982914698,-0.185345345,-0.196958598,-0.196958598,100.97,0,1
131626,0.455802774,0.528784098,-1.970540984,-0.436709697,1.327058342,-1.136035875,1.983699449,-0.580991414,-0.81374819,-0.124376404,0.362588956,0.840426571,0.508262017,0.930179617,-1.058890099,-1.05344615,-0.42721835,0.281086934,1.21265581,0.133839061,0.630294215,1.886751656,0.087262536,-0.378752509,-1.16223561,0.239881588,0.268492514,0.326351155,0.326351155,109,0,1
115192,1.834130895,-0.392588968,0.695481713,1.976654976,-1.229642996,-0.003424049,-1.10005434,0.29231078,-0.030709475,1.239312016,1.060916244,0.273422966,-0.686064979,-0.091978004,-0.57100467,1.693022577,-0.767828899,-0.102941954,-1.115530232,-0.193952369,0.061804416,0.114336842,0.500833737,0.535580657,-1.162205947,2.026666124,-0.145033405,-0.059612389,-0.059612389,15.92,0,1
155847,-2.998656663,0.53452822,-0.945935091,-0.059613534,-0.270346944,1.832804826,-1.491125555,2.267290826,-0.234055612,-2.025355241,-0.300122359,1.153455186,1.344254029,-0.541446469,1.714463088,0.156856175,2.149070526,-1.029970302,-1.621846093,-0.49114284,0.361176411,0.56039238,-0.006973389,-0.792359736,-1.162092817,0.411464604,-0.547733957,-0.253969435,-0.253969435,53.8,0,1
109255,-0.006913602,-3.606962203,-1.908540145,0.880611911,-0.337594833,2.195457482,0.441208432,0.275632761,2.10006513,-0.851507819,1.668358822,-1.495673671,1.376185487,1.83864489,-0.576689807,-0.256763225,0.847656707,-0.909534759,-0.76389043,1.692750681,0.091077679,-1.546498124,-0.346489287,-0.988295791,-1.161930668,0.084272912,-0.218375311,0.096581011,0.096581011,991.98,0,1
109386,-0.006913602,-3.606962203,-1.908540145,0.880611911,-0.337594833,2.195457482,0.441208432,0.275632761,2.10006513,-0.851507819,1.668358822,-1.495673671,1.376185487,1.83864489,-0.576689807,-0.256763225,0.847656707,-0.909534759,-0.76389043,1.692750681,0.091077679,-1.546498124,-0.346489287,-0.988295791,-1.161930668,0.084272912,-0.218375311,0.096581011,0.096581011,991.98,0,1
154182,-0.985692037,0.632481427,1.256893925,3.180465087,0.751030946,1.545418811,-0.635390685,1.178651685,-0.982300014,0.516163364,-1.390056162,-1.176735897,-1.974787033,0.550251312,0.176565346,0.186230087,0.368322823,-0.891078595,-2.552349647,-0.379607497,0.491216634,1.228048593,0.066080735,-1.022052188,-1.161928181,0.118948558,0.16943898,0.079913694,0.079913694,0,0,1
117481,-0.078908608,0.460223821,-0.181672047,-0.337650592,2.371424727,4.433663506,0.346416944,0.806079722,0.020033948,-0.022282185,-0.211011536,-0.102502746,-0.167195377,-0.036101773,0.872881714,-0.163495551,-0.6510927,-0.089316304,0.171296794,0.039736524,-0.118750081,-0.208471253,0.219140915,0.633249389,-1.161759466,-1.001575801,0.051891862,0.001595916,0.001595916,83.95,0,1
163898,-0.450542418,-0.490570703,0.558321934,-2.623145958,-0.969887592,-0.583915938,0.555702096,-0.908715894,-1.06799843,1.939687468,-1.137588214,-1.816233697,-0.647080708,-0.980665852,-0.4376844,-0.763790436,0.17702407,-0.05356904,-0.363484172,-0.726774586,-0.154826673,0.401634662,0.131804707,-0.050550091,-1.161735095,-0.474493021,-0.741030403,-0.28274607,-0.28274607,96,0,1
124152,0.235729841,-0.581402726,0.882516887,-1.737920746,-0.435573749,-0.708764454,0.234204939,-0.317520395,-0.441658238,0.242268656,-0.945666695,-0.617917246,0.540720263,-0.834129456,-0.331578624,1.243572855,-0.226639297,-1.374167193,0.377109424,0.2785213,0.078148191,0.20922748,0.39069556,-0.143245855,-1.161671351,-0.673915134,-0.032809228,-0.087438098,-0.087438098,83,0,1
139195,-0.709511812,1.223276711,-0.939970094,-0.364969148,-0.553209715,0.651058628,-0.613914096,-2.164458398,-0.119139166,-1.749826953,1.084118809,1.644118398,0.801854691,-0.716283571,-0.582259594,1.0817774,0.246180337,0.763593757,-0.488671204,0.267303526,-1.380362447,0.149788078,0.737927575,0.55121878,-1.161653505,-0.899784821,-0.047718571,-0.037029458,-0.037029458,146.55,0,1
97360,-0.527283662,0.00864809,1.701135529,-0.895353937,0.351805318,-0.185209069,-0.286090426,0.173690721,1.652190691,-1.085071948,1.252449762,-1.563159426,2.268004449,1.075589612,-1.546967319,1.067267574,-0.630099211,0.939406736,-0.820043897,-0.063262393,0.090622791,0.443907456,0.11912229,-0.362569929,-1.161644108,0.214878757,0.146655523,0.216812167,0.216812167,14.95,0,1
58932,-0.504112919,0.255155149,0.899351444,-0.653088457,0.46842165,-0.701355232,0.385424662,0.025528286,0.019785,-0.37993489,0.546097526,0.644814817,-0.400111404,0.143502633,-1.126844861,0.331409489,-0.754979974,0.056813693,0.060876202,-0.172355343,-0.008778578,-0.056117397,0.210224582,0.006933233,-1.161631221,0.092265452,0.013188807,0.265417988,0.265417988,4,0,1
3803,0.290068671,0.337966026,1.235603184,1.48152547,-0.624047454,0.467060131,-0.710617898,0.234945981,2.131438856,0.06423324,2.126814753,-1.493792769,1.238829704,1.141077603,-0.959007372,-0.316724435,0.698428469,0.38399577,-0.085042606,-0.311452596,0.028000033,0.440450979,0.349185941,0.13633793,-1.1615939,-0.608978935,-0.379216045,-0.091064549,-0.091064549,12.99,0,1
128030,-1.541826893,0.446251772,-1.302018928,0.101012531,1.054513127,0.840632047,0.193643159,0.768356307,-0.046541571,-1.444283776,-0.048252737,0.898160873,1.008659138,-1.19237596,0.803419285,-1.19939844,2.364372704,-1.154612084,-0.027142698,-0.179953552,0.034978687,0.268516713,-0.117323992,-0.385660233,-1.16156614,-0.054374669,-0.250078997,-0.284207345,-0.284207345,76.49,0,1
55454,-1.170702836,0.468555312,-0.17421197,2.949857382,0.693304902,-0.014673842,0.08881086,0.587640036,-1.481412943,1.20580506,0.551445931,-0.578041244,-1.802243188,1.434067377,0.571760932,-0.160752738,0.240856756,0.30830122,0.823563658,0.009940516,0.247027141,0.504445148,-0.022634096,-0.312527652,-1.161465922,0.119669561,0.323941143,0.08567023,0.08567023,68.7,0,1
152461,-1.39283099,0.393840833,0.970788162,-2.269909197,-2.40168729,-1.338191104,-0.963767581,0.779354951,-0.087450828,-0.254997121,-0.777094677,-0.550788102,-1.240851626,0.518990918,1.085503517,-0.889298668,0.170145369,1.614945255,-1.301415803,-0.807733943,-0.084020347,-0.050213674,0.346257367,0.878960157,-1.161416057,0.36467021,-0.198438845,0.082950037,0.082950037,37,0,1
140723,-0.139425708,0.084664233,-0.524808559,-1.121330282,1.481551935,4.463873495,-1.488168836,1.837941159,1.210650586,-1.465739489,-0.702760145,0.237786726,-0.197928113,-1.745839427,-0.513539257,0.715074245,0.579225608,0.689135872,-0.674105708,-0.178349034,0.237588371,0.797782269,0.19498576,0.658410685,-1.16127542,0.429498444,0.080804069,0.077850689,0.077850689,20,0,1
